,Ids,Result
479,46940,457361.38090271514
480,30954,-233443.5184571541
481,60657,-364753.46448191826
482,67762,543583.9023625986
483,72968,-84790.45328287838
484,86675,-562674.0664421474
485,63570,284874.2231210064
486,52507,503332.1838487596
487,81672,518925.84749810264
488,82026,-124669.15756761521
489,96186,194206.39224324672
490,29440,1444328.4294686897
491,84218,-363040.6747858414
492,53235,-6850334.54915166
493,89364,539161.9481716717
494,42037,23804.944977377276
495,85374,85461.4367494155
496,26651,45341.204557828605
497,97309,-70827.48542712239
498,68259,760585.8754186925
499,82299,-400226.7529959409
500,37594,-5876939.124227679
501,66640,394972.45177801466
502,21942,41508.74600586477
503,56204,-588338.2242103532
504,42842,290697.29020185873
505,42882,363548.88120696676
506,47323,19751295.289726082
507,86979,-323360.923252886
508,46082,-214332.9050067218
509,38404,1513931.801757521
510,86248,139665.3730106157
511,74353,-1184187.6133391412
512,33902,-351646.38510111836
513,41886,3568767.6736804233
514,87017,504318.1946038126
515,55188,2087800.409083269
516,89865,580135.2754045044
517,26700,181943.53893399693
518,26887,340.25619778374676
519,89051,-951680.4301399592
520,82620,86322.23562461865
521,53560,-516476.90015245695
522,76142,-26767.81952589326
523,72812,169964.32881586652
524,22617,430044.9555582168
525,37963,307306.70838808536
526,46906,527764.7901235569
527,64937,278596.96409128286
528,35377,-281809.1767481874
529,33416,-454816.47228185734
530,89043,540338.5175934102
531,56867,-2534479.6027287384
532,28008,3138699.949622598
533,82574,-596278.9352409334
534,71789,686399.588466221
535,60523,265374.60071495187
536,46464,428354.83993907855
537,48172,-387820.99696843384
538,64132,-49926.33983484564
539,53264,-116175.39064952105
540,92152,-460650.2303786753
541,28193,522875.049630582
542,71748,-552800.6573525895
543,73839,1228951.3808198788
544,25569,-539261.9313047903
545,81172,-313401.24940876896
546,72726,182102.78349800024
547,36828,560882.519027434
548,92003,-154.9154731289309
549,46143,-598651.9739709736
550,30595,-577713.8509831217
551,94866,521817.13755791436
552,92153,-258056.61599467887
553,60584,-859586.0730369734
554,35692,-472758.3548609953
555,36801,-283800.98177672655
556,26986,529605.2771532076
557,88518,-45796.92814267977
558,71781,-361474.1657082401
559,28770,-55986.17467651275
560,65927,-546344.8972912157
561,93187,-584514.4224225627
562,38548,559373.9260760632
563,60907,349490.00907720067
564,27361,242499.1869021072
565,38323,495685.5432579256
566,60790,129843.10380954492
567,69742,334846.4583404424
568,65307,1662502.4577834108
569,27372,460221.57563262724
570,71044,446593.6667159322
571,40432,185813.5775299512
572,83570,-323129.5762270589
573,76772,319743.2502156104
574,88414,-308387.45166111813
575,29455,-439838.9290368522
576,66053,-2543703.8951610303
577,99327,256504.90771594417
578,44010,567171.0557630362
579,59815,-438881.6456778785
580,76527,3189462.204913022
581,47650,459458.9962236013
582,30659,-507944.8118282351
583,69071,-564949.4420288919
584,28819,86018.37005012602
585,57743,-51589.3903264345
586,46755,308810.7120192697
587,57445,-529376.1435309643
588,51324,116023.19955575914
589,60627,6358806.121274736
590,70220,-371553.30754916085
591,98160,-350094.2140619928
592,98546,-346850.2583388937
593,96471,-519606.4502591711
594,26227,-499651.14471168106
595,88056,546285.6424779318
596,88845,528726.7516186133
597,51603,-393892.95644738403
598,25271,513301.6333724245
599,53460,2325440.226002129
600,75927,-452274.32907309337
601,25186,-575381.1822825437
602,95891,-290845.9835485301
603,72991,5057117.357243886
604,44254,9950737.4282683
605,20976,-1914365.482155537
606,41137,-353569.8272472692
607,31091,6112246.4090899015
608,26344,-500038.97645685374
609,65434,-71494.71990460955
610,95015,-446230.26674491307
611,20651,199443.08655971973
612,93361,563113.7418598431
613,32186,-672834.8018669044
614,48158,502508.7192917219
615,25043,830422.2308134093
616,28633,98499.06140363148
617,46604,560137.3532603456
618,75123,2405116.713957734
619,49020,347765.7961924538
620,93433,502376.9643541991
621,22685,-135741.86935375642
622,48982,-540789.3546969601
623,28106,425541.12804424186
624,63793,260811.94964295928
625,22249,-446202.3609948024
626,61578,-359348.3627364986
627,41928,-357476.7969479064
628,57377,341740.6766746553
629,64247,282300.2764061957
630,47344,-307162.8064811125
631,42240,-449200.14798133343
632,81741,-571354.1008021138
633,25243,-459494.34763125103
634,70543,-315678.56480845704
635,22767,517101.16008783464
636,81148,-260126.23777846352
637,78192,484677.65656073036
638,46169,-6308547.309002582
639,42513,588311.1580792973
640,93740,588415.3471074739
641,65015,-502549.6213141807
642,34485,-88862.08894456038
643,30988,-470967.5281659244
644,20615,430894.7415259438
645,23888,-695.0511910593123
646,84400,-10898.38195991276
647,38488,461941.7511587085
648,91912,3963676.8748393813
649,80644,417027.22818685824
650,41967,-324445.2973708208
651,54559,-326946.5556376831
652,44774,-18474201.35593998
653,94812,424536.42504904023
654,38308,-582398.1709933452
655,21961,590053.7258629428
656,97951,-597463.2654185017
657,30591,-364955.4921574068
658,51894,406059.1873700273
659,23626,-4018058.619456592
660,91571,-97652.43285106718
661,64671,425600.4736026398
662,40216,-574685.4335480758
663,86552,483179.09803108266
664,35148,212479.3554818419
665,90720,-348376.68494084995
666,69677,170301.9479488193
667,60509,265731.5522876948
668,60814,-218152.64335662057
669,49168,-583465.4520890259
670,55207,3842102.3005820904
671,81281,588453.5070075219
672,36425,-330773.65862023644
673,52727,556187.7491220835
674,83206,6980505.884780187
675,64406,-102160.95127487413
676,96078,-157166.91082975012
677,37391,-601679.9352495938
678,32887,-533014.6473907067
679,44763,-605961.293371038
680,69345,-354690.3134629308
681,20585,-115183.09651697447
682,62795,579693.9378840489
683,83721,-323131.3401900341
684,40884,112747.55898087917
685,64302,-4691601.650976674
686,28875,823972.5852148888
687,63497,-422178.4539296327
688,20655,310034.5330076336
689,33047,405980.5164643954
690,38397,484720.19375781517
691,50272,-156893.88203739794
692,78070,-188585.59573079043
693,78051,-412350.4476396308
694,65124,423593.96343825664
695,23591,479969.9443775367
696,83652,-563697.0799280311
697,60031,-286070.1642921577
698,40516,274600.68128566496
699,66609,-429061.7490275996
700,70151,-379620.2631604673
701,32006,196317.33640616442
702,91589,90667.26331215887
703,53185,2166914.8922746475
704,35175,-479450.33381459815
705,72198,508607.3679865183
706,84538,-563774.5483615726
707,25515,4519656.390969961
708,30593,594398.5306111594
709,72954,-357656.48360617034
710,32407,-233820.7575750755
711,31384,-510622.4909249505
712,77150,-190328.30633224276
713,76623,85040.36133089382
714,47184,-471684.220386998
715,43589,-473027.1889133513
716,41225,-478524.25134771084
717,48099,-22343.804883374905
718,40352,-247094.276773285
719,41890,597244.4795285619
720,58488,-5693331.031622432
721,22553,465662.92754523276
722,28451,540236.0446801957
723,93359,1461322.218646948
724,99383,-527474.242650907
725,32285,355217.65321954794
726,96932,-227537.25828289898
727,47035,387972.2571614523
728,26135,-220719.3445338709
729,52915,344415.8061619131
730,41259,119726.9310108989
731,83270,316354.6716806318
732,32970,-356089.9693828688
733,36014,-519672.0227860031
734,73025,-549163.6129921885
735,20864,594279.5804297084
736,26216,187911.74263749283
737,75742,313183.3734047035
738,63998,495305.1231717857
739,39379,363035.39705915167
740,37020,379602.51065639657
741,81211,15506764.071043607
742,22700,290844.3544089405
743,68869,551393.6177081023
744,43908,-472874.3135659733
745,30657,153029.3244118703
746,88957,19995.94477392448
747,59892,428528.99201038195
748,90353,120755.05314732413
749,94701,-143958.97461199499
750,36514,544877.4785829373
751,24603,472652.951651054
752,22204,574755.482728818
753,30079,35114.722481665754
754,84726,165488.41265471393
755,23130,-613129.5781012201
756,33682,155609.71324408808
757,65841,4170645.2842061007
758,43007,-169366.0918741449
759,62898,-437813.4336128529
760,78546,566625.0098022189
761,38553,-366248.63547938206
762,87268,323064.77920186013
763,55599,458565.29233301635
764,69617,-563922.908366357
765,84895,-358163.61790739704
766,52142,-469038.7454556472
767,85474,255955.07751059716
768,62800,-9268090.952455148
769,55073,-11130888.126312735
770,63334,-526479.3704892846
771,88087,-295783.12421505386
772,36501,-16124310.494893407
773,69683,279238.1859351302
774,50642,481416.64823637804
775,40440,1496568.068633882
776,54341,668604.5411255694
777,66494,-186491.39336763648
778,33904,43452.46322883686
779,20628,650264.0950412893
780,78050,8243070.96539543
781,44536,159002.73879155866
782,24229,229504.22910489215
783,27516,630218.0060716812
784,40174,-574004.491584165
785,92106,-331499.7286492218
786,20426,536300.8854061025
787,26291,-586322.9272157862
788,71481,355983.6286427318
789,36476,149575.37507929362
790,29465,596928.5546023179
791,33030,579999.1549896111
792,74022,-586472.8627687834
793,70360,-345374.8779634162
794,26505,132226.5955411693
795,26477,377997.0962270217
796,91964,-6198074.013925179
797,93240,-1276306.6872564864
798,82070,133632.61355054897
799,43869,425647.1171429218
800,98992,410914.2822257989
801,43995,-84471.65471194226
802,53061,2142757.3642729274
803,52469,-513188.8023069566
804,27325,24330.712726588215
805,50562,-319244.1556248602
806,37823,153239.56078968255
807,55606,-147416.8592705651
808,79189,-151413.33890455784
809,93026,-336338.72299375583
810,47545,-573618.8518235954
811,71197,-561642.3812943397
812,94625,-359625.2724694102
813,34533,229631.52467311075
814,43162,-389207.80357371195
815,62248,-399165.7971043001
816,85597,208939.87914190214
817,74179,452635.45217546396
818,98003,470431.34341798915
819,87457,11960.643578529343
820,62209,-232752.13396387204
821,79449,-438258.4181808867
822,51021,-1418570.0149387761
823,87672,-1580338.5530079622
824,67221,634373.4909689507
825,39546,5653978.797033441
826,76276,64006.181358804635
827,89044,-416200.7348806188
828,93274,-2739053.104054179
829,72579,-259763.6054241406
830,88985,286999.4340811514
831,48646,446573.02712484275
832,40778,545354.7987830013
833,70967,-417844.13044847536
834,99476,417075.7690761436
835,48236,471136.7312145398
836,65761,-6252.755036757113
837,53086,569995.6469236645
838,81595,-214706.1617523641
839,86629,161432.04989115056
840,86241,-1863622.6561421985
841,77840,-268010.0164699933
842,22291,-805612.4338050099
843,35633,179459.4922588712
844,33010,-459030.9821993182
845,41859,-473742.12583165104
846,66788,447681.40962439263
847,41648,-100137.83791284118
848,73584,261905.6079723059
849,24953,-3907419.0395380626
850,57585,-330752.84486338263
851,60960,-593081.7033621263
852,81338,-98931.68855775401
853,62164,560570.5638068946
854,28440,667845.97293072
855,54165,501983.2561872844
856,93093,-378653.61924456386
857,21885,-501485.6527361723
858,65880,-167624.02529591304
859,30756,-418894.4523955942
860,82619,594426.4272326917
861,70103,-68446.2100350224
862,96631,-536069.34913039
863,87069,637449.8780484162
864,86330,-101363.56849180032
865,68106,-489438.0485186303
866,38152,405910.59232899593
867,98397,24499.02492961737
868,80855,-3159747.531957168
869,50007,105181.51312406544
870,34503,-6403127.216365116
871,91957,-514644.1011394622
872,56548,184374.1330688066
873,49354,-133691.40826397028
874,31435,549842.7517793145
875,44321,-172026.03629792482
876,28351,586559.6715653145
877,29657,-28240.141238946147
878,64788,-212274.42529192026
879,55945,3133991.3917403026
880,79098,-61772.03990720534
881,38132,-155588.50017955274
882,22479,-378207.7230352091
883,25216,2204241.1335895713
884,37469,436164.02442781546
885,54063,7225029.93256851
886,63185,534232.0969685527
887,40665,-546847.8279429978
888,83148,-298740.76266068115
889,72052,-481635.2809574335
890,68501,-497311.41766124504
891,41570,5462571.315567379
892,90557,-114847.46941048006
893,28347,-578442.6103098077
894,70369,520691.442740341
895,70298,-288362.2429612782
896,51118,-352821.6666574968
897,81423,545679.4056760019
898,76387,-142607.37179474733
899,54465,9366703.385089293
900,34462,-1281052.5124738498
901,59513,374493.4560158722
902,29870,206232.85429553283
903,69552,-282283.99214193143
904,63465,573725.9688465042
905,89918,-448907.1835661129
906,40233,7306258.963324505
907,47176,-454549.18293244526
908,23977,3117234.114357175
909,91288,575695.5111972234
910,52183,-4146549.7321670935
911,65822,-411012.6469703107
912,52448,-330820.9485585372
913,62524,549888.2528674183
914,92395,-518309.1048499938
915,66597,-425906.2640319738
916,92857,-476978.1903032768
917,36634,418166.09020671167
918,81658,213025.38515620038
919,64999,-113213.21542778022
920,73413,-529158.5457844237
921,20235,174613.04946568748
922,90693,446267.8632360704
923,74480,-554650.3275295253
924,82895,457456.08743233257
925,20648,567953.1556000144
926,37984,-10050.987727981104
927,65837,439401.9239763345
928,94032,-532761.9516661104
929,47031,6957249.952754751
930,99371,-214306.91199034336
931,73126,-603260.2021713537
932,54773,315640.6062340747
933,90990,406672.8361688998
934,29312,482967.0807656392
935,69885,-601674.0163589257
936,48009,-146719.09827505983
937,95175,-484545.9395739198
938,75224,-541345.1919108002
939,34154,-30346.27948085749
940,44308,473434.5882733563
941,82696,223778.4576253403
942,80154,-474064.30332614656
943,46298,-520747.3216889285
944,69467,80638.19712395887
945,38603,-553569.9595838324
946,48289,540149.4464938916
947,86073,-509256.8405277759
948,43891,-576815.8838275371
949,22610,-291214.32995208306
950,71719,-256532.79847145057
951,27439,-456634.31700715015
952,48049,390686.6536105724
953,98629,482576.18394454377
954,30015,-567224.2615101942
955,95125,428199.5425767805
956,96931,-268406.4062533318
957,47498,-43817.698981921276
958,97573,-1744765.8367005708
959,52719,386210.66706885933
960,98660,21022666.38829048
961,26707,-4234.019576493112
962,93981,427522.33854742756
963,80534,391911.0347681633
964,96604,1225254.5132194865
965,47635,-256330.2531079475
966,20514,1037756.081698724
967,48797,-584797.5855426543
968,90602,-319099.008694812
969,71970,-667508.0462305582
970,21158,-600196.8764552227
971,26438,463720.49303261045
972,91573,613593.9931987294
973,32616,329820.31574862625
974,42613,-74831.34218387118
975,41634,-571093.0319960482
976,32950,571115.365077142
977,80291,396272.0959720037
978,62966,-924471.7170891578
979,25188,612184.318409828
980,28350,-451129.4932665709
981,40797,1823284.8645164438
982,74316,-204141.4916314813
983,20539,410059.17010148405
984,49700,391535.1995075603
985,87881,555264.298100217
986,87695,-559792.0109355971
987,73939,-589824.850228275
988,21106,-52127.91205608827
989,38784,146272.8724431401
990,80758,552319.5036882143
991,77425,-541532.539863496
992,27076,-246759.13938370458
993,68807,507414.766680423
994,69763,424835.9731101142
995,23807,-49498.262521371245
996,95837,1151314.698563351
997,81823,-508402.30626097694
998,85666,240015.78676241697
999,40995,-567597.262442012
1000,28860,-1472424.4959683032
1001,55979,551061.9605303897
1002,29081,510833.0293939388
1003,58207,4890204.017873961
1004,35577,-515011.70184415753
1005,54883,495159.65223404067
1006,32332,218221.12678776664
1007,50189,-541745.9085191148
1008,43030,451630.11236937775
1009,44884,199537.66392441216
1010,27777,-478258.0747740538
1011,60821,-1707924.1516342324
1012,62601,-75352.99422373506
1013,53875,456353.60345634597
1014,76025,37838.35017881169
1015,94256,30848.48874323554
1016,93385,269371.706530524
1017,98089,-1502639.7633571902
1018,93744,591825.5825928884
1019,87565,1688600.8884055738
1020,82898,-581706.4131415671
1021,21220,-91833.40159533004
1022,82769,2733355.7722844835
1023,96425,507110.5860520443
1024,46589,-19500.242654864844
1025,45718,-1003934.2893501045
1026,62074,310216.325412896
1027,95942,454407.55144169857
1028,30912,-96485.09360389228
1029,46282,444528.19334289804
1030,69290,-119832.52071012065
1031,23554,3004.5619796072133
1032,77239,-61997.35251558954
